ax,ay,az,gx,gy,gz,label,sample_id
0.9858,0.2383,-0.2778,1.3588,-0.5191,-1.1298,0,0_0
0.9727,0.2280,-0.2815,2.9389,-0.9237,-1.9695,0,0_0
0.9668,0.2224,-0.2917,3.5496,-0.9542,-2.5191,0,0_0
0.9561,0.2319,-0.2993,3.4504,-1.0534,-1.6565,0,0_0
0.9553,0.2256,-0.3025,3.1756,-0.6107,-0.2061,0,0_0
0.9631,0.2273,-0.3110,3.0916,0.2290,0.9237,0,0_0
0.9766,0.2241,-0.3132,2.0763,-0.7786,0.6183,0,0_0
0.9719,0.2219,-0.3101,2.1679,-0.8244,0.8550,0,0_0
0.9854,0.2261,-0.3030,2.3969,-1.1221,1.0916,0,0_0
0.9875,0.2244,-0.3096,3.0076,-0.6412,1.4733,0,0_0
1.0027,0.2239,-0.3005,3.5954,0.3053,0.6718,0,0_0
1.0007,0.2297,-0.2966,4.1679,0.8015,0.3969,0,0_0
1.0054,0.2329,-0.2991,4.9389,0.3130,-0.3511,0,0_0
1.0010,0.2449,-0.3040,5.3740,-0.6260,-1.3053,0,0_0
0.9849,0.2378,-0.3093,5.3969,-1.1221,-2.0840,0,0_0
0.9719,0.2493,-0.3201,5.1756,-1.5573,-1.8550,0,0_0
0.9629,0.2415,-0.3347,5.1450,-1.0076,-0.4427,0,0_0
0.9692,0.2476,-0.3335,5.4275,-0.2519,0.8015,0,0_0
0.9688,0.2388,-0.3352,5.0153,0.2443,1.3359,0,0_0
0.9785,0.2424,-0.3413,4.5344,0.1527,1.4122,0,0_0
0.9844,0.2478,-0.3176,5.1298,0.0229,1.5496,0,0_0
0.9934,0.2490,-0.3247,5.5115,-0.5802,1.7634,0,0_0
0.9983,0.2559,-0.3269,5.6107,-1.1374,1.1450,0,0_0
0.9941,0.2563,-0.3325,6.2366,-1.5267,0.7481,0,0_0
0.9990,0.2578,-0.3428,6.4122,-1.4733,1.3511,0,0_0
1.0093,0.2505,-0.3601,6.0992,-1.6183,0.6565,0,0_0
1.0042,0.2449,-0.3694,4.2824,-1.7863,0.2061,0,0_0
1.0015,0.2566,-0.3625,1.8092,-1.6031,-0.2977,0,0_0
0.9956,0.2444,-0.3564,0.1450,-0.7634,-0.3206,0,0_0
0.9871,0.2483,-0.3389,-0.7786,-0.4198,-0.7405,0,0_0
0.9758,0.2561,-0.3315,-1.0458,-0.7328,-0.6718,0,0_0
0.9824,0.2568,-0.3245,-0.7405,-1.1374,-0.3435,0,0_0
0.9690,0.2478,-0.3142,-0.1679,-1.4733,-0.2519,0,0_0
0.9680,0.2402,-0.3108,0.0763,-1.6183,0.4580,0,0_0
0.9766,0.2329,-0.3149,0.4809,-1.7786,1.0534,0,0_0
0.9912,0.2310,-0.3311,-0.1145,-2.2061,1.2595,0,0_0
0.9983,0.2244,-0.3210,-0.5649,-2.2290,0.7786,0,0_0
0.9954,0.2305,-0.3247,-1.1298,-2.3282,-0.2824,0,0_0
0.9905,0.2183,-0.3359,-2.2443,-1.8244,-0.6565,0,0_0
0.9800,0.2141,-0.3184,-3.7634,-2.5496,-1.2595,0,0_0
0.9629,0.2236,-0.2979,-3.0153,-2.3969,-0.2137,0,0_0
0.9736,0.2124,-0.3042,-1.2977,-1.9237,0.7023,0,0_0
0.9780,0.2080,-0.3088,-0.3282,-1.1374,1.5878,0,0_0
0.9817,0.2061,-0.2993,0.2519,-0.3588,1.9466,0,0_0
0.9883,0.2000,-0.3005,1.0153,0.9695,2.0840,0,0_0
0.9976,0.2024,-0.2932,2.1908,1.5878,1.2901,0,0_0
0.9966,0.2151,-0.2959,2.9771,1.4580,-0.3893,0,0_0
0.9866,0.2183,-0.2988,3.3893,0.2290,-1.7252,0,0_0
0.9761,0.2202,-0.2925,3.7786,-1.1603,-2.2214,0,0_0
0.9695,0.2197,-0.3010,3.8015,-1.9008,-2.1832,0,0_0
0.9517,0.2214,-0.3057,3.2672,-1.9924,-1.8626,0,0_0
0.9438,0.2341,-0.3049,3.4962,-1.1221,-0.0382,0,0_0
0.9490,0.2292,-0.3120,3.1756,0.1603,1.5496,0,0_0
0.9595,0.2302,-0.3013,3.0458,1.4122,2.7099,0,0_0
0.9629,0.2368,-0.3030,3.0458,1.1145,2.6336,0,0_0
0.9675,0.2390,-0.2791,4.0992,1.0076,3.1450,0,0_0
0.9707,0.2356,-0.2795,4.9160,0.0153,3.1832,0,0_0
0.9773,0.2419,-0.2708,7.1450,-0.8397,3.7634,0,0_0
0.9800,0.2375,-0.3105,8.3740,-2.2443,4.6260,0,0_0
0.9954,0.2373,-0.3499,7.8244,-1.8702,5.4504,0,0_0
1.0051,0.2419,-0.3503,5.3817,-0.7099,5.1221,0,0_0
1.0081,0.2395,-0.3386,3.5267,0.2214,3.4580,0,0_0
1.0007,0.2480,-0.3342,3.1679,-0.1374,3.3664,0,0_0
1.0017,0.2498,-0.3286,3.6183,-0.9771,3.9542,0,0_0
1.0183,0.2505,-0.3308,4.4504,-2.2214,4.1527,0,0_0
1.0161,0.2495,-0.3499,5.9160,-2.1069,4.9847,0,0_0
1.0386,0.2463,-0.3718,5.9084,-0.5573,5.0382,0,0_0
1.0601,0.2417,-0.3875,3.9160,0.6870,3.3588,0,0_0
1.0483,0.2395,-0.3855,1.8092,0.8397,0.9313,0,0_0
1.0442,0.2456,-0.3547,1.0916,0.1221,-1.6336,0,0_0
1.0200,0.2542,-0.3333,1.4504,-0.8550,-3.9313,0,0_0
0.9988,0.2458,-0.3389,1.6641,-1.8779,-5.1374,0,0_0
0.9783,0.2512,-0.3394,1.2672,-2.2748,-4.6489,0,0_0
0.9656,0.2422,-0.3416,0.5191,-2.0611,-3.1374,0,0_0
0.9636,0.2344,-0.3384,-0.0153,-0.9008,-1.3053,0,0_0
0.9683,0.2236,-0.3330,-0.2290,0.1298,0.0763,0,0_0
0.9746,0.2207,-0.3298,-1.0840,0.0687,-0.2672,0,0_0
0.9775,0.2139,-0.3164,-1.1679,-1.1374,0.1298,0,0_0
0.9878,0.2168,-0.3162,-0.6489,-2.0382,0.9237,0,0_0
0.9893,0.2166,-0.3027,0.0534,-1.8855,1.3740,0,0_0
0.9902,0.2097,-0.3113,0.2290,-2.0763,0.6183,0,0_0
0.9934,0.2095,-0.3098,1.2366,-1.6183,0.2672,0,0_0
0.9941,0.2112,-0.3022,1.7099,-1.3588,-0.1832,0,0_0
0.9946,0.2144,-0.3127,2.5191,-1.4733,-0.7786,0,0_0
0.9810,0.2158,-0.3345,2.7023,-1.8931,-0.6107,0,0_0
0.9956,0.2158,-0.3286,2.2595,-1.2290,0.5649,0,0_0
1.0015,0.2195,-0.3291,1.6412,-0.6718,0.6870,0,0_0
0.9919,0.2278,-0.3091,1.6336,-0.8550,-0.0458,0,0_0
0.9951,0.2173,-0.3037,2.5420,-0.8473,0.1221,0,0_0
0.9863,0.2209,-0.3237,2.9618,-0.9389,-0.2519,0,0_0
0.9766,0.2085,-0.3245,2.2977,-1.0076,-0.7099,0,0_0
0.9763,0.2073,-0.3147,1.2824,-1.5802,-0.1527,0,0_0
0.9800,0.2126,-0.3142,2.1374,-1.0992,1.7786,0,0_0
0.9966,0.2146,-0.3274,2.5573,-0.6489,1.3664,0,0_0
0.9990,0.2092,-0.3279,1.8931,-0.6794,-0.6336,0,0_0
0.9812,0.2117,-0.3235,1.9084,-1.2519,-1.2901,0,0_0
0.9839,0.2256,-0.3228,2.9389,-1.9313,-0.2977,0,0_0
0.9753,0.2158,-0.3303,2.9695,-1.0534,0.4885,0,0_0
0.9841,0.2197,-0.3425,2.5038,0.7405,-0.1450,0,0_0
0.9724,0.2195,-0.3279,2.3740,2.1298,0.1374,0,0_0
0.9783,0.2256,-0.3193,2.0458,1.2061,0.0000,0,0_0
0.9771,0.2236,-0.3179,1.9313,-0.6336,-0.2061,0,0_0
0.9705,0.2302,-0.3145,2.3588,-0.2672,0.5725,0,0_0
0.9663,0.2244,-0.3267,2.2366,0.8702,1.2214,0,0_0
0.9761,0.2200,-0.3223,1.6260,0.6031,0.6641,0,0_0
0.9709,0.2288,-0.3025,1.8779,0.0153,0.2748,0,0_0
0.9612,0.2214,-0.3110,3.1527,-0.9084,1.6565,0,0_0
0.9854,0.2261,-0.3269,3.1679,-2.1069,2.6870,0,0_0
0.9897,0.2314,-0.3345,2.9160,-2.1145,2.9771,0,0_0
0.9934,0.2288,-0.3538,2.1374,-0.4580,3.9084,0,0_0
1.0059,0.2319,-0.3381,0.9542,1.7099,4.3893,0,0_0
1.0049,0.2290,-0.3181,0.2366,3.2519,4.3511,0,0_0
1.0044,0.2295,-0.3142,0.2443,3.8397,5.0305,0,0_0
1.0217,0.2263,-0.2891,1.5573,2.8550,4.6489,0,0_0
1.0264,0.2271,-0.2947,2.0687,0.2290,3.3511,0,0_0
1.0298,0.2168,-0.2947,3.4122,-1.6870,2.1374,0,0_0
1.0332,0.2144,-0.3032,4.1374,-2.3435,1.5725,0,0_0
1.0405,0.2078,-0.3264,3.7710,-1.8092,0.4885,0,0_0
1.0435,0.2053,-0.3423,3.1221,-1.1832,-1.5725,0,0_0
1.0249,0.1970,-0.3547,3.4351,-1.2977,-3.0840,0,0_0
1.0088,0.2100,-0.3398,2.9771,-2.3206,-3.4809,0,0_0
0.9968,0.2051,-0.3357,2.6107,-2.8092,-3.0076,0,0_0
0.9871,0.2141,-0.3315,2.2519,-1.6718,-2.0687,0,0_0
0.9775,0.2202,-0.3330,1.9008,0.4122,-1.4504,0,0_0
0.9563,0.2234,-0.3242,0.9542,2.0916,-0.4733,0,0_0
0.9570,0.2241,-0.3293,0.2366,3.4733,1.1679,0,0_0
0.9519,0.2268,-0.3442,-1.0076,4.2061,2.5954,0,0_0
0.9495,0.2229,-0.3254,-0.8473,4.4046,5.0229,0,0_0
0.9758,0.2180,-0.3359,-1.1527,2.9771,6.0382,0,0_0
0.9939,0.2200,-0.3154,-0.9313,1.4046,5.4122,0,0_0
1.0042,0.2239,-0.2991,0.0992,-0.1603,3.7252,0,0_0
1.0117,0.2161,-0.3088,1.5496,-0.1603,2.9008,0,0_0
1.0107,0.2231,-0.2739,4.2824,0.2824,2.4656,0,0_0
1.0369,0.2131,-0.2944,6.9084,0.6870,2.1527,0,0_0
1.0276,0.1987,-0.3254,7.0153,-0.3282,0.6947,0,0_0
1.0352,0.1914,-0.3298,6.7252,-1.3893,-1.9618,0,0_0
1.0225,0.2109,-0.3232,5.7176,-1.9008,-4.6870,0,0_0
0.9749,0.1948,-0.3025,6.0305,-3.3130,-5.4198,0,0_0
0.9707,0.2090,-0.2791,8.5649,-4.5191,-3.5878,0,0_0
0.9778,0.2083,-0.2854,10.2443,-4.2595,-1.5496,0,0_0
0.9895,0.1948,-0.3123,10.5878,-2.8168,-2.1221,0,0_0
0.9746,0.2041,-0.3440,10.1679,-2.1145,-2.7176,0,0_0
0.9739,0.2158,-0.3528,10.2137,-0.1527,-1.5649,0,0_0
0.9707,0.2092,-0.3606,7.6718,1.3817,-1.0305,0,0_0
0.9790,0.1890,-0.3457,4.0992,1.9008,-1.8550,0,0_0
0.9597,0.2012,-0.3093,2.9695,2.0840,-2.4504,0,0_0
0.9651,0.1973,-0.2649,4.5802,0.4962,-2.8779,0,0_0
0.9832,0.1975,-0.2529,8.8931,-2.3511,-4.0611,0,0_0
0.9905,0.2095,-0.2769,13.7176,-4.0534,-4.6107,0,0_0
1.0139,0.2031,-0.3120,14.9466,-4.8015,-6.7405,0,0_0
1.0247,0.1960,-0.3569,13.0076,-5.6412,-9.9771,0,0_0
1.0049,0.2058,-0.3708,9.6183,-6.5725,-13.0229,0,0_0
0.9844,0.2168,-0.3811,6.6641,-7.0840,-12.5802,0,0_0
0.9832,0.2209,-0.3997,3.4504,-7.7863,-10.6336,0,0_0
0.9744,0.2227,-0.3984,0.4885,-7.4351,-7.8779,0,0_0
0.9656,0.2231,-0.3835,-2.9847,-5.7252,-5.0458,0,0_0
0.9619,0.2195,-0.3809,-5.5344,-1.8092,-1.6489,0,0_0
0.9424,0.2219,-0.3711,-7.8321,2.9084,2.8473,0,0_0
0.9500,0.2231,-0.3477,-10.0992,7.9466,8.4580,0,0_0
0.9888,0.2102,-0.3237,-11.0153,10.6107,12.9847,0,0_0
1.0310,0.2136,-0.3049,-10.3206,10.9313,13.1756,0,0_0
1.0513,0.2153,-0.2952,-9.3969,9.5267,11.4427,0,0_0
1.0623,0.2126,-0.2896,-7.3588,8.7328,9.1756,0,0_0
1.0569,0.2061,-0.2864,-5.1450,7.6031,6.5038,0,0_0
1.0369,0.2139,-0.2864,-3.6947,6.2672,4.2137,0,0_0
1.0269,0.2202,-0.2725,-1.6565,5.1298,1.6107,0,0_0
1.0110,0.2258,-0.2527,1.3969,2.5344,-1.2595,0,0_0
0.9807,0.2324,-0.2549,4.5802,-0.5191,-2.5420,0,0_0
0.9663,0.2371,-0.2695,8.2901,-2.8397,-2.1450,0,0_0
0.9712,0.2485,-0.2920,10.6718,-3.9695,-0.0382,0,0_0
0.9858,0.2339,-0.3433,11.2290,-3.7710,1.2061,0,0_0
0.9980,0.2407,-0.3525,9.4198,-3.4885,0.4504,0,0_0
0.9998,0.2329,-0.3618,7.6641,-2.7405,-1.0229,0,0_0
1.0056,0.2502,-0.3574,6.6718,-3.3817,-1.2214,0,0_0
1.0042,0.2363,-0.3518,7.0687,-3.4809,-0.5878,0,0_0
1.0046,0.2327,-0.3738,6.3053,-4.3130,-0.7252,0,0_0
1.0002,0.2307,-0.3682,4.6947,-4.1679,-0.2214,0,0_0
1.0081,0.2305,-0.3669,3.5496,-2.3282,-0.1908,0,0_0
1.0024,0.2224,-0.3542,2.5649,0.0687,-0.9237,0,0_0
1.0061,0.2295,-0.3254,2.8015,0.6260,-2.6031,0,0_0
0.9941,0.2173,-0.3206,2.7939,-1.5954,-3.7786,0,0_0
0.9832,0.2251,-0.3284,2.5649,-4.4351,-5.3130,0,0_0
0.9639,0.2197,-0.3311,2.0534,-6.2519,-6.6183,0,0_0
0.9482,0.2131,-0.3503,0.5267,-5.8702,-6.5802,0,0_0
0.9409,0.2178,-0.3342,-1.7405,-3.9618,-5.1527,0,0_0
0.9380,0.2197,-0.3171,-3.6565,-2.9389,-2.6031,0,0_0
0.9492,0.2100,-0.3220,-4.0000,-1.1832,0.7710,0,0_0
0.9692,0.2114,-0.3286,-4.9924,0.2672,2.5496,0,0_0
0.9785,0.2097,-0.3169,-5.7786,1.7023,3.7176,0,0_0
0.9949,0.1982,-0.3118,-6.5573,2.5725,3.5649,0,0_0
0.9934,0.1934,-0.3123,-6.6718,3.2214,3.5038,0,0_0
0.9978,0.1941,-0.2883,-5.5802,4.1298,3.5496,0,0_0
1.0088,0.1975,-0.2959,-4.5038,4.3740,3.3282,0,0_0
1.0090,0.1885,-0.2837,-3.9237,4.1298,1.8473,0,0_0
0.9985,0.1909,-0.2776,-3.2824,2.5573,-0.4198,0,0_0
0.9919,0.2021,-0.2654,-0.8626,0.9160,-0.1374,0,0_0
0.9836,0.2014,-0.2712,2.1756,0.4962,0.5115,0,0_0
0.9939,0.2046,-0.2781,4.7786,0.9542,0.9847,0,0_0
0.9998,0.2056,-0.3142,5.2901,2.1908,1.0992,0,0_0
1.0137,0.2122,-0.3203,4.3053,2.7481,0.5191,0,0_0
1.0068,0.2148,-0.3142,3.5191,3.2901,-0.2214,0,0_0
1.0015,0.2212,-0.3022,2.9847,2.8321,-1.0000,0,0_0
0.9824,0.2217,-0.2961,3.1450,1.8397,-1.3817,0,0_0
0.9829,0.2222,-0.3010,3.7023,0.4351,-1.5878,0,0_0
0.9675,0.2224,-0.2988,3.9542,-1.2672,-1.3206,0,0_0
0.9785,0.2241,-0.2917,4.8702,-2.3817,-0.5954,0,0_0
0.9846,0.2288,-0.3003,6.1374,-1.2595,0.0916,0,0_0
0.9888,0.2195,-0.3218,6.0916,-0.5344,0.0382,0,0_0
1.0029,0.2224,-0.3333,5.0763,-0.4733,-0.2443,0,0_0
1.0107,0.2202,-0.3279,4.2214,-0.8931,-1.0840,0,0_0
1.0085,0.2195,-0.3333,4.2901,-1.9771,-1.7252,0,0_0
1.0056,0.2175,-0.3384,3.8855,-2.3969,-1.8168,0,0_0
1.0005,0.2170,-0.3350,2.8855,-2.2824,-1.9389,0,0_0
0.9988,0.2129,-0.3276,2.4885,-1.1221,-0.9618,0,0_0
0.9919,0.2158,-0.3303,2.3511,-0.0687,-0.5649,0,0_0
1.0000,0.2156,-0.3203,2.2901,0.0382,-0.9084,0,0_0
0.9878,0.2144,-0.3235,2.3130,0.0229,-0.6107,0,0_0
0.9924,0.2217,-0.3208,2.1450,0.0992,-0.4198,0,0_0
0.9851,0.2061,-0.3152,1.7939,0.0916,-0.1603,0,0_0
0.9878,0.2002,-0.3118,1.5420,0.0458,-0.8550,0,0_0
0.9854,0.2148,-0.3032,1.7099,-0.6641,-0.2595,0,0_0
0.9937,0.2229,-0.3057,1.7328,-1.1985,-0.0992,0,0_0
0.9893,0.2300,-0.2893,2.6870,-0.8015,0.4504,0,0_0
0.9773,0.2148,-0.3076,2.6336,-0.3664,1.0763,0,0_0
0.9880,0.2124,-0.3040,2.4809,0.2519,0.9389,0,0_0
0.9883,0.2158,-0.3066,2.4656,0.2595,0.7863,0,0_0
0.9932,0.2158,-0.3105,2.6718,-0.2443,0.6794,0,0_0
0.9912,0.2205,-0.3101,3.2824,-1.4351,0.5725,0,0_0
0.9932,0.2292,-0.3167,4.2519,-1.4580,0.9084,0,0_0
1.0071,0.2217,-0.3186,4.1756,-0.7863,0.3588,0,0_0
0.9971,0.2288,-0.3198,3.8168,-0.5725,-0.5191,0,0_0
0.9851,0.2302,-0.3250,4.0305,-0.4275,-0.4122,0,0_0
1.0037,0.2280,-0.3293,4.1221,-0.3511,-0.3206,0,0_0
0.9868,0.2209,-0.3237,3.2824,-1.4046,-0.6489,0,0_0
0.9822,0.2261,-0.3337,3.0305,-1.1374,-0.2443,0,0_0
0.9922,0.2229,-0.3455,2.3893,-0.8244,0.2824,0,0_0
0.9937,0.2234,-0.3450,0.9389,-0.3588,1.0305,0,0_0
1.0046,0.2070,-0.3411,-0.9084,-0.5191,0.3969,0,0_0
0.9988,0.2129,-0.3254,-1.7252,-1.2519,-0.1450,0,0_0
0.9944,0.2134,-0.3264,-1.7786,-1.5573,0.8092,0,0_0
1.0007,0.2122,-0.3120,-1.0534,-0.7405,1.1221,0,0_0
1.0002,0.2061,-0.3127,-0.2519,-0.4656,0.4962,0,0_0
1.0068,0.2046,-0.3120,0.7557,-0.3130,-0.1145,0,0_0
0.9998,0.2046,-0.3152,1.0992,-0.7481,-1.5344,0,0_0
0.9910,0.2104,-0.3030,1.3359,-1.3969,-2.2824,0,0_0
0.9756,0.2117,-0.3076,1.9160,-1.4656,-1.4046,0,0_0
0.9729,0.2131,-0.3022,2.4580,-0.5725,-1.0153,0,0_0
0.9722,0.2102,-0.3049,2.1069,-0.8397,-0.7557,0,0_0
0.9666,0.2124,-0.3113,1.5649,-1.2137,-0.3053,0,0_0
0.9707,0.2190,-0.3064,0.5725,-1.9466,0.1069,0,0_0
0.9729,0.2144,-0.3037,0.9084,-1.8550,1.1450,0,0_0
0.9788,0.2112,-0.2971,1.4046,-1.6260,1.1145,0,0_0
0.9958,0.2007,-0.3052,1.2595,-1.8244,0.9924,0,0_0
0.9910,0.2080,-0.3030,1.2901,-2.2443,0.6565,0,0_0
0.9941,0.2119,-0.3091,1.4351,-2.8702,0.7405,0,0_0
0.9993,0.2134,-0.3018,1.9618,-2.8397,1.3435,0,0_0
1.0061,0.2119,-0.3140,2.4885,-2.1298,1.4198,0,0_0
1.0115,0.2085,-0.3174,2.7176,-1.8473,0.9924,0,0_0
1.0161,0.2080,-0.3145,1.9313,-1.5649,0.1374,0,0_0
1.0134,0.2187,-0.3149,1.6107,-2.0153,-0.2519,0,0_0
1.0144,0.2107,-0.3186,1.5191,-2.2824,-0.8321,0,0_0
0.9966,0.2144,-0.3181,2.1145,-2.9695,-0.6412,0,0_0
1.0022,0.2126,-0.3274,2.4198,-3.2519,0.0000,0,0_0
1.0020,0.2136,-0.3337,2.1527,-3.0763,-1.1069,0,0_0
0.9902,0.2166,-0.3301,1.4198,-2.9542,-1.9389,0,0_0
0.9805,0.2146,-0.3132,2.2366,-2.9924,-1.2061,0,0_0
0.9905,0.2192,-0.3064,4.6031,-2.8702,-0.7863,0,0_0
0.9971,0.2158,-0.3196,5.2901,-2.9771,-0.7099,0,0_0
0.9932,0.2124,-0.3311,4.8779,-2.6412,-0.8626,0,0_0
0.9915,0.2107,-0.3384,3.7252,-1.7328,-0.0687,0,0_0
1.0071,0.2083,-0.3323,2.5573,-1.3817,-0.0229,0,0_0
1.0015,0.2166,-0.3079,3.0076,-2.8092,-1.3282,0,0_0
0.9946,0.2200,-0.2913,5.4046,-4.3817,-1.9313,0,0_0
0.9990,0.2195,-0.2988,7.2595,-5.0611,-1.8855,0,0_0
0.9927,0.2139,-0.3301,8.0840,-4.4733,-2.1985,0,0_0
0.9978,0.2197,-0.3237,9.5496,-2.3282,-2.3206,0,0_0
0.9971,0.2102,-0.3369,8.8168,-2.1756,-2.8931,0,0_0
0.9854,0.2209,-0.3384,8.0229,-4.7023,-3.4351,0,0_0
0.9863,0.2053,-0.3589,7.5649,-5.7863,-2.3664,0,0_0
0.9792,0.2195,-0.3640,6.6336,-5.1679,-1.3053,0,0_0
0.9915,0.2063,-0.3591,5.3893,-2.8168,-1.4122,0,0_0
0.9946,0.2031,-0.3452,4.9771,-1.1145,-1.1145,0,0_0
0.9956,0.2124,-0.3271,4.8779,-0.9695,-1.9542,0,0_0
0.9822,0.2095,-0.3235,5.5802,-2.7176,-2.7023,0,0_0
0.9785,0.2146,-0.3257,6.3664,-3.7710,-2.2977,0,0_0
0.9807,0.2068,-0.3362,5.7939,-3.9008,-1.5267,0,0_0
0.9832,0.2075,-0.3418,4.7252,-2.7710,-1.5344,0,0_0
0.9771,0.2083,-0.3420,3.5725,-1.9237,-1.4733,0,0_0
0.9868,0.2097,-0.3369,3.4046,-1.5954,-0.8321,0,0_0
0.9905,0.2158,-0.3367,4.5954,-1.2748,-0.3511,0,0_0
0.9851,0.2078,-0.3391,3.3359,-1.0687,0.2061,0,0_0
0.9854,0.2092,-0.3391,1.6870,-0.1374,0.8550,0,0_0
1.0020,0.2192,-0.3293,1.3206,0.4275,1.2443,0,0_0
1.0017,0.2100,-0.3071,1.4885,0.2824,0.8626,0,0_0
1.0034,0.2112,-0.3123,2.7176,-0.6489,0.3969,0,0_0
1.0076,0.2148,-0.3118,3.6260,-1.6336,-0.9084,0,0_0
0.9915,0.2100,-0.3279,3.6947,-2.9237,-1.8321,0,0_0
0.9856,0.2144,-0.3210,4.6565,-2.8626,-0.8855,0,0_0
0.9934,0.2141,-0.3306,5.6870,-1.8321,0.1069,0,0_0
1.0017,0.2109,-0.3525,5.2519,-0.7328,0.3359,0,0_0
1.0081,0.2231,-0.3491,4.0687,0.2366,-0.4733,0,0_0
1.0005,0.2234,-0.3447,3.3282,0.3588,-1.3588,0,0_0
0.9983,0.2310,-0.3367,3.1908,-0.5267,-1.6641,0,0_0
0.9924,0.2244,-0.3445,3.3740,-0.9313,-1.0992,0,0_0
0.9888,0.2280,-0.3398,3.4580,-0.8092,-1.2214,0,0_0
0.9905,0.2332,-0.3423,3.2977,-0.7023,-1.1069,0,0_0
0.9849,0.2251,-0.3486,3.1832,-0.5649,-0.8321,0,0_0
0.9912,0.2224,-0.3430,3.5954,-0.1908,-0.0611,0,0_0
1.0068,0.2134,-0.3562,3.3817,-0.0916,-0.5115,0,0_0
1.0005,0.2131,-0.3564,2.7634,-0.3969,-1.2137,0,0_0
0.9966,0.2139,-0.3501,1.8473,-0.5496,-1.7557,0,0_0
0.9854,0.2068,-0.3533,1.4809,-0.1069,-1.6641,0,0_0
0.9873,0.2148,-0.3411,0.9237,-0.1069,-1.9008,0,0_0
0.9807,0.2075,-0.3323,0.8702,0.2366,-1.3206,0,0_0
0.9739,0.2117,-0.3416,1.3740,0.7939,-0.3740,0,0_0
0.9785,0.2041,-0.3323,1.8702,1.3435,0.7252,0,0_0
0.9724,0.2026,-0.3340,1.7023,0.9008,0.3969,0,0_0
0.9851,0.1799,-0.3445,1.6260,0.8168,0.1069,0,0_0
0.9724,0.2092,-0.3206,1.4427,0.0916,-0.9389,0,0_0
0.9763,0.2061,-0.3171,2.0534,-0.6565,-0.0763,0,0_0
0.9729,0.2095,-0.3269,2.3130,-0.9771,0.2366,0,0_0
0.9829,0.2039,-0.3271,2.0534,-0.9389,0.2977,0,0_0
0.9858,0.2021,-0.3337,2.0840,-1.0916,0.2137,0,0_0
0.9849,0.2129,-0.3301,2.4885,-0.7863,0.8550,0,0_0
0.9924,0.2085,-0.3298,3.1908,-0.2137,0.4504,0,0_0
0.9834,0.2124,-0.3281,2.9618,-0.8931,-0.4809,0,0_0
0.9861,0.2109,-0.3318,3.2595,-1.1069,-0.8473,0,0_0
0.9856,0.2180,-0.3237,3.4580,-1.4962,-1.4198,0,0_0
0.9758,0.2151,-0.3306,4.2901,-1.6947,-1.1603,0,0_0
0.9727,0.2139,-0.3440,4.8397,-1.3206,-0.4275,0,0_0
0.9709,0.2112,-0.3420,3.8931,-1.3130,-0.1908,0,0_0
0.9688,0.2075,-0.3506,2.3969,-1.0305,0.0000,0,0_0
0.9646,0.2104,-0.3389,1.2901,-0.3893,0.8931,0,0_0
0.9634,0.2126,-0.3191,1.8779,0.6641,2.5878,0,0_0
0.9783,0.2090,-0.3101,3.0687,1.1908,2.9008,0,0_0
0.9944,0.2024,-0.3252,4.0534,0.7481,2.7863,0,0_0
0.9993,0.2017,-0.3350,4.4962,-0.0763,1.7023,0,0_0
0.9917,0.2090,-0.3391,4.5115,-0.8321,1.1756,0,0_0
0.9910,0.2097,-0.3333,5.5725,-1.0229,1.7863,0,0_0
0.9980,0.2031,-0.3408,3.8779,-1.0000,1.1145,0,0_0
0.9905,0.2144,-0.3286,2.8473,-1.0000,0.5802,0,0_0
0.9678,0.2109,-0.3274,4.7710,-0.2595,1.8397,0,0_0
0.9929,0.2168,-0.3298,7.0763,0.5802,2.3740,0,0_0
1.0056,0.2124,-0.3555,5.9771,0.1603,1.6260,0,0_0
0.9983,0.2046,-0.3625,5.5954,0.7252,0.3817,0,0_0
0.9888,0.2136,-0.3406,5.7023,0.2672,-0.6565,0,0_0
0.9922,0.2075,-0.3403,5.3053,-1.2137,-1.9618,0,0_0
0.9790,0.2170,-0.3354,5.2595,-2.0382,-2.9618,0,0_0
0.9666,0.2070,-0.3210,5.7939,-1.6260,-2.4962,0,0_0
0.9707,0.2124,-0.3223,7.0534,-1.0763,-1.2214,0,0_0
0.9890,0.2095,-0.3186,7.3817,-3.1756,-0.9237,0,0_0
1.0022,0.2036,-0.3562,6.3435,-5.7023,-1.5420,0,0_0
0.9961,0.2063,-0.3613,4.9466,-5.9771,-1.4427,0,0_0
0.9966,0.2012,-0.3652,3.2748,-4.5496,-0.2824,0,0_0
0.9980,0.2039,-0.3518,1.7176,-1.8321,0.5573,0,0_0
1.0029,0.2134,-0.3652,1.3893,1.3359,1.0840,0,0_0
1.0083,0.2053,-0.3503,0.9008,2.1603,1.0076,0,0_0
1.0039,0.2131,-0.3335,1.2748,1.5725,0.8855,0,0_0
1.0168,0.2112,-0.3354,1.8626,-0.6870,0.3664,0,0_0
1.0154,0.2119,-0.3337,1.7099,-2.3359,0.3130,0,0_0
1.0088,0.2100,-0.3469,0.9618,-2.2824,0.2443,0,0_0
1.0088,0.2119,-0.3535,0.5420,-0.6947,0.3206,0,0_0
0.9983,0.2119,-0.3589,-0.1145,1.0382,-0.1221,0,0_0
0.9934,0.2146,-0.3411,-0.2061,2.4962,-0.0153,0,0_0
